symbol,trade_date,open,high,low,close,volume,amount,adj_factor,is_suspended,limit_up,limit_down,is_st,is_new_stock,turnover_rate,amplitude,prev_close,free_float_market_cap
600001.SH,2025-08-11,18.8342,19.1197,18.5557,18.7979,1686700,31706384.4157,1.0000,false,20.7502,16.9775,false,false,1.2000,0.0299,18.8639,3759576026.0542
600001.SH,2025-08-12,18.7696,19.0855,18.4670,18.7350,1689800,31658449.5532,1.0000,false,20.6777,16.9181,false,false,1.2000,0.0329,18.7979,3747005509.9060
600001.SH,2025-08-13,18.7087,19.0594,18.3789,18.6765,1692900,31617433.2679,1.0000,false,20.6085,16.8615,false,false,1.2000,0.0363,18.7350,3735298395.3997
600001.SH,2025-08-14,18.6526,19.0352,18.2986,18.6234,1696000,31585217.8458,1.0000,false,20.5441,16.8088,false,false,1.2000,0.0394,18.6765,3724671915.7805
600001.SH,2025-08-15,18.6023,19.0127,18.2282,18.5766,1699100,31563488.1177,1.0000,false,20.4857,16.7610,false,false,1.2000,0.0421,18.6234,3715318476.5655
600001.SH,2025-08-18,18.5588,18.9917,18.1694,18.5370,1702200,31553696.9161,1.0000,false,20.4343,16.7189,false,false,1.2000,0.0443,18.5766,3707401823.0617
600001.SH,2025-08-19,18.5227,18.9721,18.1236,18.5053,1705300,31557035.2200,1.0000,false,20.3907,16.6833,false,false,1.2000,0.0458,18.5370,3701053799.3355
600001.SH,2025-08-20,18.4947,18.9539,18.0918,18.4819,1708400,31574407.6115,1.0000,false,20.3558,16.6547,false,false,1.2000,0.0466,18.5053,3696371764.4027
600001.SH,2025-08-21,18.4752,18.9371,18.0747,18.4671,1711500,31606413.5642,1.0000,false,20.3300,16.6337,false,false,1.2000,0.0467,18.4819,3693416717.9955
600001.SH,2025-08-22,18.4644,18.9218,18.0723,18.4611,1714600,31653334.9659,1.0000,false,20.3138,16.6204,false,false,1.2000,0.0460,18.4671,3692212173.7899
600001.SH,2025-08-25,18.4623,18.9098,18.0831,18.4637,1717700,31715130.1497,1.0000,false,20.3072,16.6150,false,false,1.2000,0.0448,18.4611,3692743802.7271
600001.SH,2025-08-26,18.4687,18.9030,18.1049,18.4748,1720800,31791434.5783,1.0000,false,20.3101,16.6173,false,false,1.2000,0.0432,18.4637,3694959853.3579
600001.SH,2025-08-27,18.4834,18.8983,18.1398,18.4939,1723900,31881568.1871,1.0000,false,20.3223,16.6273,false,false,1.2000,0.0411,18.4748,3698772340.2904
600001.SH,2025-08-28,18.5058,18.8961,18.1866,18.5203,1727000,31984549.2591,1.0000,false,20.3432,16.6445,false,false,1.2000,0.0384,18.4939,3704058976.1555
600001.SH,2025-08-29,18.5352,18.8966,18.2437,18.5533,1730100,32099114.5664,1.0000,false,20.3723,16.6683,false,false,1.2000,0.0353,18.5203,3710665807.3456
600001.SH,2025-09-01,18.5708,18.9001,18.3092,18.5921,1733200,32223745.3880,1.0000,false,20.4087,16.6980,false,false,1.2000,0.0318,18.5533,3718410499.4257
600001.SH,2025-09-02,18.6116,18.9229,18.3676,18.6354,1736300,32356698.8876,1.0000,false,20.4513,16.7328,false,false,1.2000,0.0299,18.5921,3727086204.8703
600001.SH,2025-09-03,18.6565,19.0074,18.3806,18.6823,1739400,32496044.2272,1.0000,false,20.4990,16.7719,false,false,1.2000,0.0336,18.6354,3736465933.9030
600001.SH,2025-09-04,18.7045,19.0927,18.3979,18.7315,1742500,32639702.6907,1.0000,false,20.5506,16.8141,false,false,1.2000,0.0372,18.6823,3746307338.9564
600001.SH,2025-09-05,18.7542,19.1761,18.4195,18.7818,1745600,32785491.0079,1.0000,false,20.6047,16.8584,false,false,1.2000,0.0404,18.7315,3756357814.8320
600001.SH,2025-09-08,18.8043,19.2548,18.4453,18.8318,1748700,32931167.0005,1.0000,false,20.6600,16.9036,false,false,1.2000,0.0431,18.7818,3766359810.2035
600001.SH,2025-09-09,18.8536,19.3265,18.4748,18.8803,1751800,33074476.6218,1.0000,false,20.7150,16.9486,false,false,1.2000,0.0452,18.8318,3776056241.7904
600001.SH,2025-09-10,18.9008,19.3890,18.5078,18.9260,1754900,33213201.4284,1.0000,false,20.7683,16.9923,false,false,1.2000,0.0467,18.8803,3785195900.4361
000001.SZ,2025-01-02,12.4103,12.9831,12.1475,12.6674,1380000,17481065.7429,1.0000,false,13.4200,10.9800,false,false,1.4000,0.0685,12.2000,2533487788.8314
000001.SZ,2025-01-03,12.6670,12.9769,12.4032,12.6666,1383100,17519127.0621,1.0000,false,13.9342,11.4007,false,false,1.4000,0.0453,12.6674,2533313146.1331
000001.SZ,2025-01-06,12.6633,12.9625,12.4049,12.6592,1386200,17548224.3070,1.0000,false,13.9332,11.3999,false,false,1.4000,0.0440,12.6666,2531845953.9755
000001.SZ,2025-01-07,12.6531,12.9373,12.4043,12.6457,1389300,17568685.7397,1.0000,false,13.9252,11.3933,false,false,1.4000,0.0421,12.6592,2529142120.4508
000001.SZ,2025-01-08,12.6370,12.9022,12.4012,12.6264,1392400,17581006.3226,1.0000,false,13.9103,11.3811,false,false,1.4000,0.0396,12.6457,2525281000.0823
000001.SZ,2025-01-09,12.6153,12.8585,12.3954,12.6018,1395500,17585837.8178,1.0000,false,13.8890,11.3638,false,false,1.4000,0.0367,12.6264,2520363714.4767
000001.SZ,2025-01-10,12.5887,12.8076,12.3867,12.5726,1398600,17583975.6644,1.0000,false,13.8620,11.3416,false,false,1.4000,0.0334,12.6018,2514511034.5200
000001.SZ,2025-01-13,12.5576,12.7512,12.3750,12.5393,1401700,17576342.8893,1.0000,false,13.8298,11.3153,false,false,1.4000,0.0299,12.5726,2507860867.4251
000001.SZ,2025-01-14,12.5229,12.7305,12.3267,12.5028,1404800,17563971.3694,1.0000,false,13.7932,11.2854,false,false,1.4000,0.0322,12.5393,2500565399.9713
000001.SZ,2025-01-15,12.4853,12.7164,12.2679,12.4639,1407900,17547980.8182,1.0000,false,13.7531,11.2525,false,false,1.4000,0.0359,12.5028,2492787956.2703
000001.SZ,2025-01-16,12.4457,12.6984,12.2091,12.4235,1411000,17529555.9192,1.0000,false,13.7103,11.2175,false,false,1.4000,0.0393,12.4639,2484699634.1918
000001.SZ,2025-01-17,12.4050,12.6764,12.1521,12.3824,1414100,17509922.0667,1.0000,false,13.6658,11.1811,false,false,1.4000,0.0422,12.4235,2476475789.0759
000001.SZ,2025-01-20,12.3640,12.6506,12.0983,12.3415,1417200,17490320.2047,1.0000,false,13.6206,11.1441,false,false,1.4000,0.0446,12.3824,2468292436.4561
000001.SZ,2025-01-21,12.3235,12.6213,12.0490,12.3016,1420300,17471981.2787,1.0000,false,13.5756,11.1073,false,false,1.4000,0.0464,12.3415,2460322647.1506
000001.SZ,2025-01-22,12.2845,12.5889,12.0054,12.2637,1423400,17456100.8195,1.0000,false,13.5318,11.0715,false,false,1.4000,0.0474,12.3016,2452733008.2171
000001.SZ,2025-01-23,12.2478,12.5540,11.9686,12.2284,1426500,17443814.1828,1.0000,false,13.4900,11.0373,false,false,1.4000,0.0477,12.2637,2445680221.9120
000001.SZ,2025-01-24,12.2141,12.5173,11.9392,12.1965,1429600,17436172.9547,1.0000,false,13.4512,11.0056,false,false,1.4000,0.0473,12.2284,2439307911.9629
000001.SZ,2025-01-27,12.1840,12.4796,11.9178,12.1687,1432700,17434123.0109,1.0000,false,13.4162,10.9769,false,false,1.4000,0.0461,12.1965,2433743702.2256
000001.SZ,2025-01-28,12.1583,12.4418,11.9047,12.1455,1435800,17438484.6869,1.0000,false,13.3856,10.9518,false,false,1.4000,0.0441,12.1687,2429096627.2301
000001.SZ,2025-01-29,12.1373,12.4050,11.8999,12.1273,1438900,17449935.4748,1.0000,false,13.3600,10.9309,false,false,1.4000,0.0416,12.1455,2425454927.3430
000001.SZ,2025-01-30,12.1215,12.3701,11.9033,12.1144,1442000,17468995.6113,1.0000,false,13.3400,10.9145,false,false,1.4000,0.0385,12.1273,2422884273.4188
000001.SZ,2025-01-31,12.1111,12.3381,11.9143,12.1071,1445100,17496016.8654,1.0000,false,13.3259,10.9030,false,false,1.4000,0.0350,12.1144,2421426457.0506
000001.SZ,2025-02-03,12.1064,12.3100,11.9324,12.1055,1448200,17531174.7673,1.0000,false,13.3178,10.8964,false,false,1.4000,0.0312,12.1071,2421098573.0233
000001.SZ,2025-02-04,12.1073,12.2931,11.9512,12.1095,1451300,17574464.4540,1.0000,false,13.3160,10.8949,false,false,1.4000,0.0282,12.1055,2421892710.5348
000001.SZ,2025-02-05,12.1137,12.3267,11.9371,12.1189,1454400,17625700.2309,1.0000,false,13.3204,10.8985,false,false,1.4000,0.0322,12.1095,2423776159.3639
000001.SZ,2025-02-06,12.1254,12.3646,11.9291,12.1335,1457500,17684518.8730,1.0000,false,13.3308,10.9070,false,false,1.4000,0.0359,12.1189,2426692126.6620
000001.SZ,2025-02-07,12.1422,12.4054,11.9277,12.1528,1460600,17750386.6151,1.0000,false,13.3468,10.9201,false,false,1.4000,0.0394,12.1335,2430560949.6244
000001.SZ,2025-02-10,12.1634,12.4478,11.9330,12.1764,1463700,17822609.7009,1.0000,false,13.3681,10.9375,false,false,1.4000,0.0424,12.1528,2435281779.1814
000001.SZ,2025-02-11,12.1887,12.4905,11.9452,12.2037,1466800,17900348.2915,1.0000,false,13.3940,10.9588,false,false,1.4000,0.0448,12.1764,2440734700.2381
000001.SZ,2025-02-12,12.2173,12.5322,11.9641,12.2339,1469900,17982633.4598,1.0000,false,13.4240,10.9833,false,false,1.4000,0.0465,12.2037,2446783245.0849
000001.SZ,2025-02-13,12.2485,12.5716,11.9895,12.2664,1473000,18068386.9358,1.0000,false,13.4573,11.0105,false,false,1.4000,0.0476,12.2339,2453277248.5775
000001.SZ,2025-02-14,12.2816,12.6077,12.0208,12.3003,1476100,18156443.2099,1.0000,false,13.4930,11.0397,false,false,1.4000,0.0478,12.2664,2460055986.7071
000001.SZ,2025-02-17,12.3158,12.6394,12.0572,12.3348,1479200,18245573.5484,1.0000,false,13.5303,11.0703,false,false,1.4000,0.0473,12.3003,2466951534.4013
000001.SZ,2025-02-18,12.3501,12.6661,12.0980,12.3690,1482300,18334511.4381,1.0000,false,13.5682,11.1013,false,false,1.4000,0.0461,12.3348,2473792273.9115
000001.SZ,2025-02-19,12.3838,12.6871,12.1419,12.4020,1485400,18421978.9423,1.0000,false,13.6059,11.1321,false,false,1.4000,0.0441,12.3690,2480406482.0696
000001.SZ,2025-02-20,12.4160,12.7021,12.1878,12.4331,1488500,18506713.4325,1.0000,false,13.6422,11.1618,false,false,1.4000,0.0415,12.4020,2486625923.0764
000001.SZ,2025-02-21,12.4459,12.7108,12.2342,12.4614,1491600,18587494.1466,1.0000,false,13.6764,11.1898,false,false,1.4000,0.0383,12.4331,2492289373.3646
000001.SZ,2025-02-24,12.4726,12.7134,12.2797,12.4862,1494700,18663168.0292,1.0000,false,13.7076,11.2153,false,false,1.4000,0.0348,12.4614,2497246006.4509
000001.SZ,2025-02-25,12.4955,12.7100,12.3229,12.5068,1497800,18732674.3198,1.0000,false,13.7349,11.2376,false,false,1.4000,0.0310,12.4862,2501358568.5415
000001.SZ,2025-02-26,12.5139,12.7198,12.3463,12.5225,1500900,18795067.3775,1.0000,false,13.7575,11.2561,false,false,1.4000,0.0299,12.5068,2504506279.9053
000001.SZ,2025-02-27,12.5272,12.7550,12.3386,12.5329,1504000,18849537.2677,1.0000,false,13.7748,11.2703,false,false,1.4000,0.0333,12.5225,2506587402.6157
000001.SZ,2025-02-28,12.5350,12.7830,12.3265,12.5376,1507100,18895427.6758,1.0000,false,13.7862,11.2796,false,false,1.4000,0.0364,12.5329,2507521422.0482
000001.SZ,2025-03-03,12.5370,12.8034,12.3098,12.5363,1510200,18932250.7711,1.0000,false,13.7914,11.2838,false,false,1.4000,0.0394,12.5376,2507250797.3900
000001.SZ,2025-03-04,12.5329,12.8171,12.2872,12.5287,1513300,18959698.6982,1.0000,false,13.7899,11.2826,false,false,1.4000,0.0423,12.5363,2505742245.1911
000001.SZ,2025-03-05,12.5225,12.8205,12.2618,12.5149,1516400,18977651.4487,1.0000,false,13.7816,11.2758,false,false,1.4000,0.0446,12.5287,2502987529.4992
000001.SZ,2025-03-06,12.5060,12.8132,12.2341,12.4950,1519500,18986180.9311,1.0000,false,13.7664,11.2634,false,false,1.4000,0.0463,12.5149,2499003742.1703
000001.SZ,2025-03-07,12.4834,12.7949,12.2047,12.4692,1522600,18985551.1416,1.0000,false,13.7445,11.2455,false,false,1.4000,0.0472,12.4950,2493833067.3320
000001.SZ,2025-03-10,12.4550,12.7657,12.1740,12.4377,1525700,18976214.4101,1.0000,false,13.7161,11.2222,false,false,1.4000,0.0475,12.4692,2487542034.4867
000001.SZ,2025-03-11,12.4212,12.7261,12.1424,12.4011,1528800,18958803.7833,1.0000,false,13.6815,11.1939,false,false,1.4000,0.0469,12.4377,2480220275.1595
000001.SZ,2025-03-12,12.3826,12.6767,12.1103,12.3599,1531900,18934121.6807,1.0000,false,13.6412,11.1610,false,false,1.4000,0.0457,12.4011,2471978808.1124
000001.SZ,2025-03-13,12.3396,12.6187,12.0780,12.3147,1535000,18903125.0385,1.0000,false,13.5959,11.1239,false,false,1.4000,0.0437,12.3599,2462947887.7513
000001.SZ,2025-03-14,12.2930,12.5534,12.0455,12.2664,1538100,18866907.2289,1.0000,false,13.5462,11.0833,false,false,1.4000,0.0412,12.3147,2453274459.2579
000001.SZ,2025-03-17,12.2435,12.4822,12.0132,12.2156,1541200,18826677.1100,1.0000,false,13.4930,11.0397,false,false,1.4000,0.0382,12.2664,2443119271.9907
000001.SZ,2025-03-18,12.1920,12.4070,11.9810,12.1633,1544300,18783735.6192,1.0000,false,13.4372,10.9940,false,false,1.4000,0.0349,12.2156,2432653709.6707
000001.SZ,2025-03-19,12.1394,12.3296,11.9490,12.1103,1547400,18739450.3795,1.0000,false,13.3796,10.9469,false,false,1.4000,0.0313,12.1633,2422056401.6377
000001.SZ,2025-03-20,12.0866,12.2840,11.8902,12.0575,1550500,18695228.8247,1.0000,false,13.3213,10.8993,false,false,1.4000,0.0325,12.1103,2411509683.9354
000001.SZ,2025-03-21,12.0343,12.2543,11.8195,12.0060,1553600,18652490.3885,1.0000,false,13.2633,10.8518,false,false,1.4000,0.0361,12.0575,2401195982.0452
000001.SZ,2025-03-24,11.9837,12.2244,11.7523,11.9565,1556700,18612638.3177,1.0000,false,13.2066,10.8054,false,false,1.4000,0.0393,12.0060,2391294188.6965
000001.SZ,2025-03-25,11.9355,12.1945,11.6902,11.9099,1559800,18577031.6841,1.0000,false,13.1521,10.7608,false,false,1.4000,0.0422,11.9565,2381976110.2867
000001.SZ,2025-03-26,11.8906,12.1645,11.6346,11.8670,1562900,18546958.1659,1.0000,false,13.1009,10.7189,false,false,1.4000,0.0445,11.9099,2373403054.0596
000001.SZ,2025-03-27,11.8497,12.1348,11.5867,11.8286,1566000,18523608.1563,1.0000,false,13.0537,10.6803,false,false,1.4000,0.0462,11.8670,2365722625.3288
000001.SZ,2025-03-28,11.8136,12.1057,11.5475,11.7953,1569100,18508050.7321,1.0000,false,13.0115,10.6458,false,false,1.4000,0.0472,11.8286,2359065799.7678
000001.SZ,2025-03-31,11.7829,12.0774,11.5177,11.7677,1572200,18501211.9797,1.0000,false,12.9749,10.6158,false,false,1.4000,0.0474,11.7953,2353544330.1936
000001.SZ,2025-04-01,11.7581,12.0505,11.4980,11.7462,1575300,18503856.1290,1.0000,false,12.9445,10.5909,false,false,1.4000,0.0470,11.7677,2349248540.4686
000001.SZ,2025-04-02,11.7395,12.0253,11.4884,11.7312,1578400,18516569.8906,1.0000,false,12.9209,10.5716,false,false,1.4000,0.0457,11.7462,2346245551.2701
000001.SZ,2025-04-03,11.7275,12.0026,11.4891,11.7229,1581500,18539750.3270,1.0000,false,12.9044,10.5581,false,false,1.4000,0.0438,11.7312,2344577973.6932
000001.SZ,2025-04-04,11.7222,11.9828,11.4998,11.7213,1584600,18573596.5186,1.0000,false,12.8952,10.5506,false,false,1.4000,0.0412,11.7229,2344263097.1330
000001.SZ,2025-04-07,11.7236,11.9693,11.5172,11.7265,1587700,18618105.2085,1.0000,false,12.8934,10.5492,false,false,1.4000,0.0386,11.7213,2345292587.8363
000001.SZ,2025-04-08,11.7317,11.9608,11.5426,11.7382,1590800,18673070.5286,1.0000,false,12.8991,10.5538,false,false,1.4000,0.0357,11.7265,2347632704.1247
000001.SZ,2025-04-09,11.7462,11.9567,11.5759,11.7561,1593900,18738087.8270,1.0000,false,12.9120,10.5643,false,false,1.4000,0.0324,11.7382,2351225023.7774
000001.SZ,2025-04-10,11.7668,11.9576,11.6160,11.7799,1597000,18812561.5341,1.0000,false,12.9317,10.5805,false,false,1.4000,0.0291,11.7561,2355987668.6445
000001.SZ,2025-04-11,11.7931,12.0088,11.6236,11.8091,1600100,18895716.9201,1.0000,false,12.9579,10.6019,false,false,1.4000,0.0327,11.7799,2361817001.4456
000001.SZ,2025-04-14,11.8243,12.0658,11.6352,11.8429,1603200,18986615.5170,1.0000,false,12.9900,10.6282,false,false,1.4000,0.0365,11.8091,2368589760.1047
000001.SZ,2025-04-15,11.8600,12.1253,11.6525,11.8808,1606300,19084173.9046,1.0000,false,13.0272,10.6587,false,false,1.4000,0.0399,11.8429,2376165586.0745
000001.SZ,2025-04-16,11.8993,12.1856,11.6756,11.9219,1609400,19187185.4858,1.0000,false,13.0689,10.6927,false,false,1.4000,0.0429,11.8808,2384389895.0917
000001.SZ,2025-04-17,11.9415,12.2451,11.7043,11.9655,1612500,19294344.8193,1.0000,false,13.1141,10.7298,false,false,1.4000,0.0454,11.9219,2393097031.8453
000001.SZ,2025-04-18,11.9858,12.3023,11.7383,12.0106,1615600,19404274.0184,1.0000,false,13.1620,10.7689,false,false,1.4000,0.0471,11.9655,2402113644.2720
000001.SZ,2025-04-21,12.0312,12.3558,11.7771,12.0563,1618700,19515550.6864,1.0000,false,13.2116,10.8095,false,false,1.4000,0.0482,12.0106,2411262208.7342
000001.SZ,2025-04-22,12.0768,12.4043,11.8202,12.1018,1621800,19626736.8194,1.0000,false,13.2619,10.8507,false,false,1.4000,0.0485,12.0563,2420364634.2787
000001.SZ,2025-04-23,12.1218,12.4469,11.8667,12.1462,1624900,19736408.0918,1.0000,false,13.3120,10.8916,false,false,1.4000,0.0479,12.1018,2429245872.5797
000001.SZ,2025-04-24,12.1653,12.4827,11.9159,12.1887,1628000,19843182.9250,1.0000,false,13.3609,10.9316,false,false,1.4000,0.0467,12.1462,2437737460.0698
000001.SZ,2025-04-25,12.2066,12.5113,11.9666,12.2284,1631100,19945750.7444,1.0000,false,13.4076,10.9698,false,false,1.4000,0.0447,12.1887,2445680920.1602
000001.SZ,2025-04-28,12.2447,12.5322,12.0177,12.2647,1634200,20042898.8441,1.0000,false,13.4512,11.0056,false,false,1.4000,0.0421,12.2284,2452930956.3193
000001.SZ,2025-04-29,12.2791,12.5455,12.0680,12.2968,1637300,20133537.3046,1.0000,false,13.4911,11.0382,false,false,1.4000,0.0389,12.2647,2459358371.0522
000001.SZ,2025-04-30,12.3092,12.5513,12.1164,12.3243,1640400,20216721.4470,1.0000,false,13.5265,11.0671,false,false,1.4000,0.0354,12.2968,2464852651.4272
000001.SZ,2025-05-01,12.3343,12.5502,12.1614,12.3466,1643500,20291671.3555,1.0000,false,13.5567,11.0918,false,false,1.4000,0.0315,12.3243,2469324168.6022
000001.SZ,2025-05-02,12.3542,12.5552,12.1914,12.3635,1646600,20357788.0590,1.0000,false,13.5813,11.1120,false,false,1.4000,0.0295,12.3466,2472705946.6820
000001.SZ,2025-05-05,12.3686,12.5911,12.1848,12.3748,1649700,20414666.0290,1.0000,false,13.5999,11.1272,false,false,1.4000,0.0329,12.3635,2474954965.0278
000001.SZ,2025-05-06,12.3772,12.6199,12.1736,12.3803,1652800,20462101.7247,1.0000,false,13.6123,11.1373,false,false,1.4000,0.0361,12.3748,2476052967.6594
000001.SZ,2025-05-07,12.3802,12.6408,12.1585,12.3800,1655900,20500097.9979,1.0000,false,13.6183,11.1422,false,false,1.4000,0.0390,12.3803,2476006763.4438
000001.SZ,2025-05-08,12.3774,12.6561,12.1374,12.3742,1659000,20528864.2525,1.0000,false,13.6180,11.1420,false,false,1.4000,0.0419,12.3800,2474848011.1545
000001.SZ,2025-05-09,12.3693,12.6621,12.1144,12.3632,1662100,20548812.3413,1.0000,false,13.6117,11.1368,false,false,1.4000,0.0443,12.3742,2472632493.9909
000001.SZ,2025-05-12,12.3560,12.6586,12.0902,12.3472,1665200,20560548.2694,1.0000,false,13.5995,11.1268,false,false,1.4000,0.0460,12.3632,2469438898.5621
000001.SZ,2025-05-13,12.3380,12.6456,12.0656,12.3268,1668300,20564859.8602,1.0000,false,13.5819,11.1125,false,false,1.4000,0.0470,12.3472,2465367123.4436
000001.SZ,2025-05-14,12.3160,12.6235,12.0416,12.3027,1671400,20562700.6224,1.0000,false,13.5595,11.0942,false,false,1.4000,0.0472,12.3268,2460536152.0152
000001.SZ,2025-05-15,12.2904,12.5929,12.0186,12.2754,1674500,20555170.1365,1.0000,false,13.5329,11.0724,false,false,1.4000,0.0467,12.3027,2455081533.1688
000001.SZ,2025-05-16,12.2621,12.5548,11.9973,12.2458,1677600,20543491.3502,1.0000,false,13.5029,11.0479,false,false,1.4000,0.0454,12.2754,2449152521.4790
000001.SZ,2025-05-19,12.2317,12.5103,11.9781,12.2145,1680700,20528985.2384,1.0000,false,13.4703,11.0212,false,false,1.4000,0.0435,12.2458,2442908935.3724
000001.SZ,2025-05-20,12.2002,12.4609,11.9613,12.1826,1683800,20513043.3379,1.0000,false,13.4360,10.9931,false,false,1.4000,0.0409,12.2145,2436517797.5849
000001.SZ,2025-05-21,12.1683,12.4082,11.9471,12.1507,1686900,20497098.7128,1.0000,false,13.4008,10.9643,false,false,1.4000,0.0378,12.1826,2430149826.6393
000001.SZ,2025-05-22,12.1369,12.3537,11.9358,12.1199,1690000,20482595.9419,1.0000,false,13.3658,10.9357,false,false,1.4000,0.0344,12.1507,2423975851.1178
000001.SZ,2025-05-23,12.1068,12.2994,11.9273,12.0908,1693100,20470960.7396,1.0000,false,13.3319,10.9079,false,false,1.4000,0.0307,12.1199,2418163220.0793
000001.SZ,2025-05-26,12.0789,12.2732,11.8994,12.0644,1696200,20463569.8326,1.0000,false,13.2999,10.8817,false,false,1.4000,0.0309,12.0908,2412872283.0578
000001.SZ,2025-05-27,12.0540,12.2714,11.8566,12.0413,1699300,20461721.7136,1.0000,false,13.2708,10.8579,false,false,1.4000,0.0344,12.0644,2408253011.6618
000001.SZ,2025-05-28,12.0327,12.2718,11.8191,12.0222,1702400,20466608.8732,1.0000,false,13.2454,10.8371,false,false,1.4000,0.0376,12.0413,2404441831.9137
000001.SZ,2025-05-29,12.0157,12.2742,11.7883,12.0078,1705500,20479292.0886,1.0000,false,13.2244,10.8200,false,false,1.4000,0.0404,12.0222,2401558732.1760
000001.SZ,2025-05-30,12.0036,12.2784,11.7651,11.9985,1708600,20500677.3025,1.0000,false,13.2086,10.8070,false,false,1.4000,0.0427,12.0078,2399704705.8979
000001.SZ,2025-06-02,11.9968,12.2842,11.7506,11.9948,1711700,20531495.5791,1.0000,false,13.1984,10.7987,false,false,1.4000,0.0445,11.9985,2398959581.5948
000001.SZ,2025-06-03,11.9957,12.2927,11.7443,11.9969,1714800,20572286.5600,1.0000,false,13.1943,10.7953,false,false,1.4000,0.0457,11.9948,2399380284.5820
000001.SZ,2025-06-04,12.0005,12.3049,11.7457,12.0050,1717900,20623385.7738,1.0000,false,13.1966,10.7972,false,false,1.4000,0.0466,11.9969,2400999566.1878
000001.SZ,2025-06-05,12.0114,12.3185,11.7571,12.0191,1721000,20684916.0753,1.0000,false,13.2055,10.8045,false,false,1.4000,0.0468,12.0050,2403825226.6444
000001.SZ,2025-06-06,12.0282,12.3334,11.7783,12.0392,1724100,20756783.4079,1.0000,false,13.2210,10.8172,false,false,1.4000,0.0462,12.0191,2407839847.7908
000001.SZ,2025-06-09,12.0508,12.3496,11.8092,12.0650,1727200,20838676.9930,1.0000,false,13.2431,10.8353,false,false,1.4000,0.0449,12.0392,2413001041.3371
000001.SZ,2025-06-10,12.0790,12.3671,11.8491,12.0962,1730300,20930073.9619,1.0000,false,13.2715,10.8585,false,false,1.4000,0.0429,12.0650,2419242207.9241
000001.SZ,2025-06-11,12.1125,12.3861,11.8972,12.1324,1733400,21030248.3536,1.0000,false,13.3058,10.8866,false,false,1.4000,0.0404,12.0962,2426473791.8055
000001.SZ,2025-06-12,12.1506,12.4066,11.9524,12.1729,1736500,21138284.3135,1.0000,false,13.3456,10.9191,false,false,1.4000,0.0374,12.1324,2434585005.8719
000001.SZ,2025-06-13,12.1929,12.4287,12.0135,12.2172,1739600,21253093.2397,1.0000,false,13.3902,10.9556,false,false,1.4000,0.0341,12.1729,2443445992.1485
000001.SZ,2025-06-16,12.2385,12.4525,12.0791,12.2646,1742700,21373434.5440,1.0000,false,13.4390,10.9955,false,false,1.4000,0.0306,12.2172,2452910374.0162
000001.SZ,2025-06-17,12.2868,12.5193,12.1128,12.3141,1745800,21497939.6175,1.0000,false,13.4910,11.0381,false,false,1.4000,0.0331,12.2646,2462818148.4188
000001.SZ,2025-06-18,12.3370,12.5949,12.1420,12.3650,1748900,21625138.5258,1.0000,false,13.5455,11.0827,false,false,1.4000,0.0368,12.3141,2472998859.3793
000001.SZ,2025-06-19,12.3881,12.6693,12.1736,12.4164,1752000,21753488.8985,1.0000,false,13.6015,11.1285,false,false,1.4000,0.0401,12.3650,2483274988.4101
000001.SZ,2025-06-20,12.4393,12.7409,12.2073,12.4673,1755100,21881406.4336,1.0000,false,13.6580,11.1747,false,false,1.4000,0.0430,12.4164,2493465492.9710
000001.SZ,2025-06-23,12.4897,12.8078,12.2430,12.5169,1758200,22007296.4009,1.0000,false,13.7141,11.2206,false,false,1.4000,0.0453,12.4673,2503389421.0988
000001.SZ,2025-06-24,12.5383,12.8684,12.2804,12.5643,1761300,22129585.5051,1.0000,false,13.7686,11.2653,false,false,1.4000,0.0470,12.5169,2512869528.7735
000001.SZ,2025-06-25,12.5843,12.9213,12.3191,12.6087,1764400,22246753.4615,1.0000,false,13.8208,11.3079,false,false,1.4000,0.0479,12.5643,2521735826.5122
000001.SZ,2025-06-26,12.6269,12.9654,12.3586,12.6491,1767500,22357363.6383,1.0000,false,13.8695,11.3478,false,false,1.4000,0.0481,12.6087,2529828983.1131
000001.SZ,2025-06-27,12.6653,12.9997,12.3982,12.6850,1770600,22460092.1393,1.0000,false,13.9141,11.3842,false,false,1.4000,0.0476,12.6491,2537003517.3699
000001.SZ,2025-06-30,12.6988,13.0237,12.4373,12.7157,1773700,22553754.7272,1.0000,false,13.9535,11.4165,false,false,1.4000,0.0462,12.6850,2543130712.8791
000001.SZ,2025-07-01,12.7268,13.0370,12.4751,12.7405,1776800,22637331.0314,1.0000,false,13.9872,11.4441,false,false,1.4000,0.0442,12.7157,2548101196.6930
000001.SZ,2025-07-02,12.7489,13.0397,12.5106,12.7591,1779900,22709985.5381,1.0000,false,14.0146,11.4665,false,false,1.4000,0.0415,12.7405,2551827129.4020
000001.SZ,2025-07-03,12.7646,13.0322,12.5429,12.7712,1783000,22771084.9224,1.0000,false,14.0350,11.4832,false,false,1.4000,0.0383,12.7591,2554243962.1342
000001.SZ,2025-07-04,12.7736,13.0149,12.5711,12.7766,1786100,22820211.3580,1.0000,false,14.0483,11.4941,false,false,1.4000,0.0348,12.7712,2555311724.7646
000001.SZ,2025-07-07,12.7759,12.9897,12.5934,12.7751,1789200,22857171.5182,1.0000,false,14.0542,11.4989,false,false,1.4000,0.0310,12.7766,2555015819.1646
